{'learning_rate_tau': 10000, 'mode': {'name': 'classic', 'min_error': 0, 'max_epochs': 100}, 'batchnorm': {'momentum': 0.98, 'modes': [], 'tau': 5, 'type': 'none'}, 'learning_rate': 0.02, 'task_id': 15}
{'dataset': 'timit', 'va': {'max_truncation': 0, 'in_seq_len': 40, 'minibatch_mode': False, 'minibatch_size': 500}, 'remove_bias': False, 'tr': {'max_truncation': 0, 'in_seq_len': 40, 'minibatch_mode': True, 'minibatch_size': 1000}, 'te': {'max_truncation': 0, 'in_seq_len': 40, 'minibatch_mode': False, 'minibatch_size': 500}}
{'n_bins': 2.0, 'gradient_clip_value': 0.5, 'layer_configs': [{'layer_type': 'input'}, {'layer_type': 'lstm', 'regularization': {'mode': 'none', 'state_zo_prob': 0.05, 'output_zo_prob': 0.01}, 'var_scope': 'lstm_0', 'init_config': {'i': {'w': 'xavier', 'b': 'all_zero'}, 'c': {'w': 'xavier', 'b': 'all_zero'}, 'o': {'w': 'xavier', 'b': 'all_zero'}, 'f': {'w': 'xavier', 'b': 'all_one'}}}, {'layer_type': 'lstm', 'regularization': {'mode': 'none', 'output_zo_prob': 0.01, 'state_zo_prob': 0.05}, 'var_scope': 'lstm_1', 'init_config': {'i': {'b': 'all_zero', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}, 'o': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}}}, {'layer_type': 'fc', 'regularization': {'mode': 'l2', 'strength': 0.0}, 'var_scope': 'output_layer', 'init_config': {'b': 'all_zero', 'w': 'xavier'}}], 'layout': [13, 70, 100, 60], 'weight_type': 'ternary', 'output_type': 'classification', 'discrete_acts': ['o']}
{'include_out': False, 'calc_performance_every': 1, 'include_pred': False, 'save_model': {'enabled': False, 'path': '../tr_models/m_model15'}}

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 15}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['o'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0168, TrLoss:  4.51435, VaAcc: 0.0144, VaLoss:  4.53211
 41,  0 | TrAcc: 0.4729, TrLoss:  1.71057, VaAcc: 0.3693, VaLoss:  2.48920
 42,  0 | TrAcc: 0.4715, TrLoss:  1.71335, VaAcc: 0.3775, VaLoss:  2.48898
 43,  0 | TrAcc: 0.4738, TrLoss:  1.70744, VaAcc: 0.3708, VaLoss:  2.48580
 44,  0 | TrAcc: 0.4603, TrLoss:  1.74759, VaAcc: 0.3823, VaLoss:  2.49393
 45,  0 | TrAcc: 0.4686, TrLoss:  1.72595, VaAcc: 0.3777, VaLoss:  2.51369
 46,  0 | TrAcc: 0.4749, TrLoss:  1.70685, VaAcc: 0.3769, VaLoss:  2.50952
 47,  0 | TrAcc: 0.4678, TrLoss:  1.70724, VaAcc: 0.3799, VaLoss:  2.50008
 48,  0 | TrAcc: 0.4717, TrLoss:  1.70079, VaAcc: 0.3752, VaLoss:  2.51378
 49,  0 | TrAcc: 0.4670, TrLoss:  1.71538, VaAcc: 0.3818, VaLoss:  2.49345
 50,  0 | TrAcc: 0.4697, TrLoss:  1.70046, VaAcc: 0.3793, VaLoss:  2.50641
 51,  0 | TrAcc: 0.4762, TrLoss:  1.70569, VaAcc: 0.3777, VaLoss:  2.52067
 52,  0 | TrAcc: 0.4720, TrLoss:  1.69212, VaAcc: 0.3808, VaLoss:  2.50011
 53,  0 | TrAcc: 0.4780, TrLoss:  1.69223, VaAcc: 0.3777, VaLoss:  2.51319
 54,  0 | TrAcc: 0.4787, TrLoss:  1.69271, VaAcc: 0.3687, VaLoss:  2.51222
 55,  0 | TrAcc: 0.4813, TrLoss:  1.69187, VaAcc: 0.3665, VaLoss:  2.53326
 56,  0 | TrAcc: 0.4805, TrLoss:  1.68704, VaAcc: 0.3655, VaLoss:  2.52994
 57,  0 | TrAcc: 0.4832, TrLoss:  1.66806, VaAcc: 0.3672, VaLoss:  2.52640
 58,  0 | TrAcc: 0.4802, TrLoss:  1.68297, VaAcc: 0.3786, VaLoss:  2.51105
 59,  0 | TrAcc: 0.4883, TrLoss:  1.64112, VaAcc: 0.3825, VaLoss:  2.50271
 60,  0 | TrAcc: 0.4911, TrLoss:  1.64842, VaAcc: 0.3739, VaLoss:  2.50842
 61,  0 | TrAcc: 0.4898, TrLoss:  1.65985, VaAcc: 0.3790, VaLoss:  2.50379
 62,  0 | TrAcc: 0.4893, TrLoss:  1.65583, VaAcc: 0.3818, VaLoss:  2.50850
 63,  0 | TrAcc: 0.4875, TrLoss:  1.65534, VaAcc: 0.3834, VaLoss:  2.50640
 64,  0 | TrAcc: 0.4884, TrLoss:  1.64872, VaAcc: 0.3825, VaLoss:  2.50768
 65,  0 | TrAcc: 0.4855, TrLoss:  1.66254, VaAcc: 0.3801, VaLoss:  2.51125
 66,  0 | TrAcc: 0.4857, TrLoss:  1.66422, VaAcc: 0.3711, VaLoss:  2.51872
 67,  0 | TrAcc: 0.4841, TrLoss:  1.64769, VaAcc: 0.3777, VaLoss:  2.51590
 68,  0 | TrAcc: 0.4935, TrLoss:  1.64077, VaAcc: 0.3760, VaLoss:  2.50144
 69,  0 | TrAcc: 0.4931, TrLoss:  1.63907, VaAcc: 0.3857, VaLoss:  2.51203
 70,  0 | TrAcc: 0.4889, TrLoss:  1.65380, VaAcc: 0.3769, VaLoss:  2.51579
 71,  0 | TrAcc: 0.4897, TrLoss:  1.64613, VaAcc: 0.3939, VaLoss:  2.51012
 72,  0 | TrAcc: 0.4942, TrLoss:  1.62926, VaAcc: 0.3840, VaLoss:  2.50653
 73,  0 | TrAcc: 0.4982, TrLoss:  1.62736, VaAcc: 0.3814, VaLoss:  2.51047
 74,  0 | TrAcc: 0.4883, TrLoss:  1.63307, VaAcc: 0.3810, VaLoss:  2.52103
 75,  0 | TrAcc: 0.4940, TrLoss:  1.61681, VaAcc: 0.3913, VaLoss:  2.50629
 76,  0 | TrAcc: 0.4974, TrLoss:  1.61461, VaAcc: 0.3896, VaLoss:  2.49667
 77,  0 | TrAcc: 0.4888, TrLoss:  1.64617, VaAcc: 0.3771, VaLoss:  2.53048
 78,  0 | TrAcc: 0.4932, TrLoss:  1.63408, VaAcc: 0.3831, VaLoss:  2.51640
 79,  0 | TrAcc: 0.4879, TrLoss:  1.66614, VaAcc: 0.3806, VaLoss:  2.53674
 80,  0 | TrAcc: 0.4921, TrLoss:  1.62052, VaAcc: 0.3797, VaLoss:  2.52210
 81,  0 | TrAcc: 0.4940, TrLoss:  1.63362, VaAcc: 0.3786, VaLoss:  2.53186
 82,  0 | TrAcc: 0.4975, TrLoss:  1.63438, VaAcc: 0.3868, VaLoss:  2.52858
 83,  0 | TrAcc: 0.4909, TrLoss:  1.62115, VaAcc: 0.3846, VaLoss:  2.50947
 84,  0 | TrAcc: 0.4967, TrLoss:  1.61572, VaAcc: 0.3879, VaLoss:  2.50777
 85,  0 | TrAcc: 0.4999, TrLoss:  1.61195, VaAcc: 0.3881, VaLoss:  2.51478
 86,  0 | TrAcc: 0.4982, TrLoss:  1.59980, VaAcc: 0.3831, VaLoss:  2.52448
 87,  0 | TrAcc: 0.4940, TrLoss:  1.63161, VaAcc: 0.3769, VaLoss:  2.53639
 88,  0 | TrAcc: 0.5010, TrLoss:  1.61131, VaAcc: 0.3905, VaLoss:  2.52477
 89,  0 | TrAcc: 0.4981, TrLoss:  1.61041, VaAcc: 0.3844, VaLoss:  2.52928
 90,  0 | TrAcc: 0.5061, TrLoss:  1.59046, VaAcc: 0.3920, VaLoss:  2.51353
 91,  0 | TrAcc: 0.5052, TrLoss:  1.59822, VaAcc: 0.3879, VaLoss:  2.51609
 92,  0 | TrAcc: 0.4965, TrLoss:  1.59352, VaAcc: 0.3842, VaLoss:  2.49856
 93,  0 | TrAcc: 0.4944, TrLoss:  1.61498, VaAcc: 0.3788, VaLoss:  2.53093
 94,  0 | TrAcc: 0.4930, TrLoss:  1.62165, VaAcc: 0.3823, VaLoss:  2.52553
 95,  0 | TrAcc: 0.5063, TrLoss:  1.58158, VaAcc: 0.3933, VaLoss:  2.52505
 96,  0 | TrAcc: 0.5011, TrLoss:  1.60654, VaAcc: 0.3810, VaLoss:  2.51664
 97,  0 | TrAcc: 0.5008, TrLoss:  1.60127, VaAcc: 0.3784, VaLoss:  2.52134
 98,  0 | TrAcc: 0.4934, TrLoss:  1.61912, VaAcc: 0.3732, VaLoss:  2.53459
 99,  0 | TrAcc: 0.4992, TrLoss:  1.59252, VaAcc: 0.3937, VaLoss:  2.51956

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 15}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['o'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0152, TrLoss:  4.59754, VaAcc: 0.0188, VaLoss:  4.56435
  1,  0 | TrAcc: 0.2264, TrLoss:  2.89638, VaAcc: 0.1943, VaLoss:  3.09701
  2,  0 | TrAcc: 0.2785, TrLoss:  2.63238, VaAcc: 0.2413, VaLoss:  2.92587
  3,  0 | TrAcc: 0.3133, TrLoss:  2.42889, VaAcc: 0.2557, VaLoss:  2.80592
  4,  0 | TrAcc: 0.3181, TrLoss:  2.35750, VaAcc: 0.2682, VaLoss:  2.77573
  5,  0 | TrAcc: 0.3330, TrLoss:  2.29291, VaAcc: 0.2818, VaLoss:  2.71074
  6,  0 | TrAcc: 0.3494, TrLoss:  2.22174, VaAcc: 0.2958, VaLoss:  2.69677
  7,  0 | TrAcc: 0.3516, TrLoss:  2.21262, VaAcc: 0.2906, VaLoss:  2.69222
  8,  0 | TrAcc: 0.3561, TrLoss:  2.18989, VaAcc: 0.2889, VaLoss:  2.70109
  9,  0 | TrAcc: 0.3498, TrLoss:  2.20097, VaAcc: 0.2919, VaLoss:  2.73255
 10,  0 | TrAcc: 0.3615, TrLoss:  2.16583, VaAcc: 0.3027, VaLoss:  2.70005
 11,  0 | TrAcc: 0.3618, TrLoss:  2.14073, VaAcc: 0.2988, VaLoss:  2.69933
 12,  0 | TrAcc: 0.3722, TrLoss:  2.11442, VaAcc: 0.3167, VaLoss:  2.66500
 13,  0 | TrAcc: 0.3838, TrLoss:  2.08472, VaAcc: 0.2986, VaLoss:  2.69858
 14,  0 | TrAcc: 0.3831, TrLoss:  2.07999, VaAcc: 0.3092, VaLoss:  2.65515
 15,  0 | TrAcc: 0.3852, TrLoss:  2.04535, VaAcc: 0.3258, VaLoss:  2.66319
 16,  0 | TrAcc: 0.3925, TrLoss:  2.02577, VaAcc: 0.3072, VaLoss:  2.65222
 17,  0 | TrAcc: 0.3957, TrLoss:  2.03018, VaAcc: 0.3256, VaLoss:  2.64360
 18,  0 | TrAcc: 0.3926, TrLoss:  2.03168, VaAcc: 0.3152, VaLoss:  2.66242
 19,  0 | TrAcc: 0.3973, TrLoss:  2.03544, VaAcc: 0.3152, VaLoss:  2.67394
 20,  0 | TrAcc: 0.3922, TrLoss:  2.02279, VaAcc: 0.3092, VaLoss:  2.67971
 21,  0 | TrAcc: 0.3972, TrLoss:  2.02185, VaAcc: 0.3163, VaLoss:  2.65135
 22,  0 | TrAcc: 0.3933, TrLoss:  2.01267, VaAcc: 0.3047, VaLoss:  2.65683
 23,  0 | TrAcc: 0.3965, TrLoss:  2.01668, VaAcc: 0.3126, VaLoss:  2.66322
 24,  0 | TrAcc: 0.3856, TrLoss:  2.03104, VaAcc: 0.3122, VaLoss:  2.66911
 25,  0 | TrAcc: 0.3989, TrLoss:  1.99992, VaAcc: 0.3163, VaLoss:  2.65772
 26,  0 | TrAcc: 0.3978, TrLoss:  1.99373, VaAcc: 0.3085, VaLoss:  2.66566
 27,  0 | TrAcc: 0.4082, TrLoss:  1.96455, VaAcc: 0.3141, VaLoss:  2.64668
 28,  0 | TrAcc: 0.4142, TrLoss:  1.94967, VaAcc: 0.3185, VaLoss:  2.65164
 29,  0 | TrAcc: 0.4178, TrLoss:  1.92954, VaAcc: 0.3217, VaLoss:  2.64599
 30,  0 | TrAcc: 0.4215, TrLoss:  1.92501, VaAcc: 0.3234, VaLoss:  2.63182
 31,  0 | TrAcc: 0.4186, TrLoss:  1.90491, VaAcc: 0.3105, VaLoss:  2.63251
 32,  0 | TrAcc: 0.4200, TrLoss:  1.91620, VaAcc: 0.3301, VaLoss:  2.62347
 33,  0 | TrAcc: 0.4187, TrLoss:  1.92413, VaAcc: 0.3221, VaLoss:  2.64155
 34,  0 | TrAcc: 0.4255, TrLoss:  1.89821, VaAcc: 0.3210, VaLoss:  2.63007
 35,  0 | TrAcc: 0.4255, TrLoss:  1.89818, VaAcc: 0.3200, VaLoss:  2.62279
 36,  0 | TrAcc: 0.4213, TrLoss:  1.89973, VaAcc: 0.3040, VaLoss:  2.64766
 37,  0 | TrAcc: 0.4193, TrLoss:  1.90295, VaAcc: 0.3372, VaLoss:  2.63687
 38,  0 | TrAcc: 0.4277, TrLoss:  1.86688, VaAcc: 0.3219, VaLoss:  2.62400
 39,  0 | TrAcc: 0.4298, TrLoss:  1.86762, VaAcc: 0.3258, VaLoss:  2.61914
 40,  0 | TrAcc: 0.4286, TrLoss:  1.86236, VaAcc: 0.3277, VaLoss:  2.60384
 41,  0 | TrAcc: 0.4237, TrLoss:  1.86746, VaAcc: 0.3379, VaLoss:  2.61056
 42,  0 | TrAcc: 0.4294, TrLoss:  1.87338, VaAcc: 0.3282, VaLoss:  2.62137
 43,  0 | TrAcc: 0.4346, TrLoss:  1.85043, VaAcc: 0.3288, VaLoss:  2.60713
 44,  0 | TrAcc: 0.4388, TrLoss:  1.83838, VaAcc: 0.3254, VaLoss:  2.60584
 45,  0 | TrAcc: 0.4374, TrLoss:  1.83404, VaAcc: 0.3335, VaLoss:  2.60948
 46,  0 | TrAcc: 0.4403, TrLoss:  1.82830, VaAcc: 0.3215, VaLoss:  2.61372
 47,  0 | TrAcc: 0.4423, TrLoss:  1.81642, VaAcc: 0.3351, VaLoss:  2.60142
 48,  0 | TrAcc: 0.4412, TrLoss:  1.81748, VaAcc: 0.3353, VaLoss:  2.59312
 49,  0 | TrAcc: 0.4451, TrLoss:  1.80927, VaAcc: 0.3271, VaLoss:  2.59646
 50,  0 | TrAcc: 0.4442, TrLoss:  1.79197, VaAcc: 0.3288, VaLoss:  2.60580
 51,  0 | TrAcc: 0.4443, TrLoss:  1.79679, VaAcc: 0.3243, VaLoss:  2.61707
 52,  0 | TrAcc: 0.4452, TrLoss:  1.79327, VaAcc: 0.3411, VaLoss:  2.59863
 53,  0 | TrAcc: 0.4462, TrLoss:  1.78923, VaAcc: 0.3467, VaLoss:  2.58822
 54,  0 | TrAcc: 0.4487, TrLoss:  1.80295, VaAcc: 0.3415, VaLoss:  2.59968
 55,  0 | TrAcc: 0.4530, TrLoss:  1.78668, VaAcc: 0.3417, VaLoss:  2.59261
 56,  0 | TrAcc: 0.4490, TrLoss:  1.79868, VaAcc: 0.3320, VaLoss:  2.61922
 57,  0 | TrAcc: 0.4456, TrLoss:  1.81298, VaAcc: 0.3314, VaLoss:  2.62026
 58,  0 | TrAcc: 0.4521, TrLoss:  1.79135, VaAcc: 0.3271, VaLoss:  2.62376
 59,  0 | TrAcc: 0.4537, TrLoss:  1.78380, VaAcc: 0.3394, VaLoss:  2.60865
 60,  0 | TrAcc: 0.4581, TrLoss:  1.76446, VaAcc: 0.3415, VaLoss:  2.60602
 61,  0 | TrAcc: 0.4552, TrLoss:  1.77472, VaAcc: 0.3299, VaLoss:  2.61204
 62,  0 | TrAcc: 0.4565, TrLoss:  1.77534, VaAcc: 0.3392, VaLoss:  2.59868
 63,  0 | TrAcc: 0.4522, TrLoss:  1.77961, VaAcc: 0.3344, VaLoss:  2.60144
 64,  0 | TrAcc: 0.4557, TrLoss:  1.77467, VaAcc: 0.3338, VaLoss:  2.62032
 65,  0 | TrAcc: 0.4567, TrLoss:  1.77904, VaAcc: 0.3389, VaLoss:  2.60736
