{'learning_rate_tau': 10000, 'learning_rate': 0.02, 'task_id': 2, 'mode': {'max_epochs': 100, 'name': 'classic', 'min_error': 0}, 'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'}}
{'remove_bias': False, 'tr': {'minibatch_mode': True, 'max_truncation': 0, 'in_seq_len': 40, 'minibatch_size': 1000}, 'dataset': 'timit', 'va': {'minibatch_mode': False, 'max_truncation': 0, 'in_seq_len': 40, 'minibatch_size': 500}, 'te': {'minibatch_mode': False, 'max_truncation': 0, 'in_seq_len': 40, 'minibatch_size': 500}}
{'discrete_acts': [''], 'weight_type': 'ternary', 'layout': [13, 70, 100, 60], 'n_bins': 2.0, 'layer_configs': [{'layer_type': 'input'}, {'regularization': {'state_zo_prob': 0.05, 'mode': 'none', 'output_zo_prob': 0.01}, 'var_scope': 'lstm_0', 'layer_type': 'lstm', 'init_config': {'i': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}, 'o': {'b': 'all_zero', 'w': 'xavier'}}}, {'regularization': {'state_zo_prob': 0.05, 'mode': 'none', 'output_zo_prob': 0.01}, 'var_scope': 'lstm_1', 'layer_type': 'lstm', 'init_config': {'i': {'b': 'all_zero', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}, 'o': {'b': 'all_zero', 'w': 'xavier'}}}, {'regularization': {'mode': 'l2', 'strength': 0.0}, 'var_scope': 'output_layer', 'layer_type': 'fc', 'init_config': {'b': 'all_zero', 'w': 'xavier'}}], 'output_type': 'classification', 'gradient_clip_value': 0.5}
{'calc_performance_every': 1, 'include_out': False, 'include_pred': False, 'save_model': {'enabled': False, 'path': '../tr_models/m_model2'}}

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 2}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': [''],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0176, TrLoss:  4.60339, VaAcc: 0.0153, VaLoss:  4.59641
 36,  0 | TrAcc: 0.4902, TrLoss:  1.65262, VaAcc: 0.3834, VaLoss:  2.44959
 37,  0 | TrAcc: 0.4877, TrLoss:  1.66069, VaAcc: 0.3939, VaLoss:  2.45437
 38,  0 | TrAcc: 0.4845, TrLoss:  1.67178, VaAcc: 0.3857, VaLoss:  2.46344
 39,  0 | TrAcc: 0.4949, TrLoss:  1.63064, VaAcc: 0.3976, VaLoss:  2.43726
 40,  0 | TrAcc: 0.4929, TrLoss:  1.63947, VaAcc: 0.3931, VaLoss:  2.43199
 41,  0 | TrAcc: 0.4948, TrLoss:  1.63999, VaAcc: 0.3944, VaLoss:  2.44219
 42,  0 | TrAcc: 0.4989, TrLoss:  1.61471, VaAcc: 0.4032, VaLoss:  2.43900
 43,  0 | TrAcc: 0.4985, TrLoss:  1.62990, VaAcc: 0.3885, VaLoss:  2.44926
 44,  0 | TrAcc: 0.4905, TrLoss:  1.65454, VaAcc: 0.3846, VaLoss:  2.43133
 45,  0 | TrAcc: 0.5019, TrLoss:  1.61887, VaAcc: 0.3963, VaLoss:  2.44450
 46,  0 | TrAcc: 0.4979, TrLoss:  1.62608, VaAcc: 0.3885, VaLoss:  2.44168
 47,  0 | TrAcc: 0.4946, TrLoss:  1.63042, VaAcc: 0.3905, VaLoss:  2.44770
 48,  0 | TrAcc: 0.4981, TrLoss:  1.61732, VaAcc: 0.3922, VaLoss:  2.44264
 49,  0 | TrAcc: 0.4968, TrLoss:  1.62618, VaAcc: 0.3941, VaLoss:  2.42421
 50,  0 | TrAcc: 0.4990, TrLoss:  1.61276, VaAcc: 0.3907, VaLoss:  2.46382
 51,  0 | TrAcc: 0.4986, TrLoss:  1.61265, VaAcc: 0.3952, VaLoss:  2.44599
 52,  0 | TrAcc: 0.5033, TrLoss:  1.60131, VaAcc: 0.3974, VaLoss:  2.45339
 53,  0 | TrAcc: 0.4985, TrLoss:  1.61313, VaAcc: 0.3913, VaLoss:  2.44736
 54,  0 | TrAcc: 0.5006, TrLoss:  1.60742, VaAcc: 0.3944, VaLoss:  2.45313
 55,  0 | TrAcc: 0.5081, TrLoss:  1.58671, VaAcc: 0.4015, VaLoss:  2.43597
 56,  0 | TrAcc: 0.5068, TrLoss:  1.59129, VaAcc: 0.3991, VaLoss:  2.43211
 57,  0 | TrAcc: 0.5073, TrLoss:  1.58328, VaAcc: 0.3857, VaLoss:  2.44481
 58,  0 | TrAcc: 0.5085, TrLoss:  1.57136, VaAcc: 0.3892, VaLoss:  2.44391
 59,  0 | TrAcc: 0.5112, TrLoss:  1.57542, VaAcc: 0.3879, VaLoss:  2.44188
 60,  0 | TrAcc: 0.5135, TrLoss:  1.56480, VaAcc: 0.3915, VaLoss:  2.43581
 61,  0 | TrAcc: 0.5167, TrLoss:  1.54848, VaAcc: 0.3948, VaLoss:  2.44656
 62,  0 | TrAcc: 0.5147, TrLoss:  1.56588, VaAcc: 0.3816, VaLoss:  2.45969
 63,  0 | TrAcc: 0.5119, TrLoss:  1.56852, VaAcc: 0.3944, VaLoss:  2.43748
 64,  0 | TrAcc: 0.5200, TrLoss:  1.54318, VaAcc: 0.3898, VaLoss:  2.44113
 65,  0 | TrAcc: 0.5205, TrLoss:  1.54296, VaAcc: 0.3948, VaLoss:  2.42484
 66,  0 | TrAcc: 0.5087, TrLoss:  1.56442, VaAcc: 0.3894, VaLoss:  2.45096
 67,  0 | TrAcc: 0.5234, TrLoss:  1.53059, VaAcc: 0.3939, VaLoss:  2.43724
 68,  0 | TrAcc: 0.5135, TrLoss:  1.56530, VaAcc: 0.3836, VaLoss:  2.46910
 69,  0 | TrAcc: 0.5243, TrLoss:  1.52994, VaAcc: 0.3948, VaLoss:  2.45828
 70,  0 | TrAcc: 0.5194, TrLoss:  1.54638, VaAcc: 0.3875, VaLoss:  2.44990
 71,  0 | TrAcc: 0.5158, TrLoss:  1.55092, VaAcc: 0.3859, VaLoss:  2.45666
 72,  0 | TrAcc: 0.5181, TrLoss:  1.54677, VaAcc: 0.3935, VaLoss:  2.45727
 73,  0 | TrAcc: 0.5190, TrLoss:  1.54158, VaAcc: 0.3922, VaLoss:  2.44137
 74,  0 | TrAcc: 0.5236, TrLoss:  1.51844, VaAcc: 0.3875, VaLoss:  2.45128
 75,  0 | TrAcc: 0.5224, TrLoss:  1.53748, VaAcc: 0.3887, VaLoss:  2.46856
 76,  0 | TrAcc: 0.5248, TrLoss:  1.51649, VaAcc: 0.3989, VaLoss:  2.45541
 77,  0 | TrAcc: 0.5248, TrLoss:  1.52924, VaAcc: 0.3944, VaLoss:  2.45948
 78,  0 | TrAcc: 0.5239, TrLoss:  1.51790, VaAcc: 0.3950, VaLoss:  2.46100
 79,  0 | TrAcc: 0.5323, TrLoss:  1.50826, VaAcc: 0.3862, VaLoss:  2.45538
 80,  0 | TrAcc: 0.5223, TrLoss:  1.52545, VaAcc: 0.3913, VaLoss:  2.44337
 81,  0 | TrAcc: 0.5302, TrLoss:  1.50908, VaAcc: 0.4000, VaLoss:  2.45305
 82,  0 | TrAcc: 0.5328, TrLoss:  1.51030, VaAcc: 0.3890, VaLoss:  2.46602
 83,  0 | TrAcc: 0.5222, TrLoss:  1.54583, VaAcc: 0.3881, VaLoss:  2.47167
 84,  0 | TrAcc: 0.5228, TrLoss:  1.52434, VaAcc: 0.3827, VaLoss:  2.47713
 85,  0 | TrAcc: 0.5192, TrLoss:  1.53755, VaAcc: 0.3875, VaLoss:  2.46706
 86,  0 | TrAcc: 0.5262, TrLoss:  1.51728, VaAcc: 0.3905, VaLoss:  2.47631
 87,  0 | TrAcc: 0.5260, TrLoss:  1.52295, VaAcc: 0.3818, VaLoss:  2.48318
 88,  0 | TrAcc: 0.5209, TrLoss:  1.55567, VaAcc: 0.3851, VaLoss:  2.46908
 89,  0 | TrAcc: 0.5228, TrLoss:  1.53753, VaAcc: 0.3862, VaLoss:  2.48618
 90,  0 | TrAcc: 0.5343, TrLoss:  1.50523, VaAcc: 0.3915, VaLoss:  2.48588
 91,  0 | TrAcc: 0.5262, TrLoss:  1.51872, VaAcc: 0.3905, VaLoss:  2.48412
 92,  0 | TrAcc: 0.5315, TrLoss:  1.50969, VaAcc: 0.3883, VaLoss:  2.47322
 93,  0 | TrAcc: 0.5301, TrLoss:  1.50330, VaAcc: 0.3946, VaLoss:  2.46657
 94,  0 | TrAcc: 0.5221, TrLoss:  1.52097, VaAcc: 0.3816, VaLoss:  2.48079
 95,  0 | TrAcc: 0.5284, TrLoss:  1.51732, VaAcc: 0.3788, VaLoss:  2.48966
 96,  0 | TrAcc: 0.5273, TrLoss:  1.51013, VaAcc: 0.3877, VaLoss:  2.47769
 97,  0 | TrAcc: 0.5303, TrLoss:  1.50072, VaAcc: 0.4032, VaLoss:  2.46044
 98,  0 | TrAcc: 0.5277, TrLoss:  1.50691, VaAcc: 0.4028, VaLoss:  2.46550
 99,  0 | TrAcc: 0.5299, TrLoss:  1.48846, VaAcc: 0.3935, VaLoss:  2.47818

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 2}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': [''],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0159, TrLoss:  4.55791, VaAcc: 0.0149, VaLoss:  4.57575
  1,  0 | TrAcc: 0.2961, TrLoss:  2.55513, VaAcc: 0.2557, VaLoss:  2.78454
  2,  0 | TrAcc: 0.3181, TrLoss:  2.41024, VaAcc: 0.2628, VaLoss:  2.73444
  3,  0 | TrAcc: 0.3327, TrLoss:  2.28662, VaAcc: 0.2609, VaLoss:  2.68887
  4,  0 | TrAcc: 0.3522, TrLoss:  2.22239, VaAcc: 0.3064, VaLoss:  2.64086
  5,  0 | TrAcc: 0.3668, TrLoss:  2.14731, VaAcc: 0.2960, VaLoss:  2.60732
  6,  0 | TrAcc: 0.3744, TrLoss:  2.12501, VaAcc: 0.3096, VaLoss:  2.59213
  7,  0 | TrAcc: 0.3866, TrLoss:  2.06553, VaAcc: 0.3279, VaLoss:  2.56213
  8,  0 | TrAcc: 0.3969, TrLoss:  2.05303, VaAcc: 0.3208, VaLoss:  2.54836
  9,  0 | TrAcc: 0.3987, TrLoss:  2.01512, VaAcc: 0.3411, VaLoss:  2.53234
 10,  0 | TrAcc: 0.4084, TrLoss:  1.97351, VaAcc: 0.3366, VaLoss:  2.52180
 11,  0 | TrAcc: 0.4004, TrLoss:  1.99213, VaAcc: 0.3374, VaLoss:  2.52934
 12,  0 | TrAcc: 0.4191, TrLoss:  1.93959, VaAcc: 0.3463, VaLoss:  2.50657
 13,  0 | TrAcc: 0.4105, TrLoss:  1.94351, VaAcc: 0.3519, VaLoss:  2.49749
 14,  0 | TrAcc: 0.4332, TrLoss:  1.87335, VaAcc: 0.3495, VaLoss:  2.49493
 15,  0 | TrAcc: 0.4256, TrLoss:  1.88070, VaAcc: 0.3555, VaLoss:  2.48305
 16,  0 | TrAcc: 0.4418, TrLoss:  1.83647, VaAcc: 0.3592, VaLoss:  2.46807
 17,  0 | TrAcc: 0.4317, TrLoss:  1.85954, VaAcc: 0.3687, VaLoss:  2.45967
 18,  0 | TrAcc: 0.4395, TrLoss:  1.84140, VaAcc: 0.3663, VaLoss:  2.47003
 19,  0 | TrAcc: 0.4479, TrLoss:  1.80451, VaAcc: 0.3702, VaLoss:  2.46616
 20,  0 | TrAcc: 0.4490, TrLoss:  1.82694, VaAcc: 0.3586, VaLoss:  2.46450
 21,  0 | TrAcc: 0.4478, TrLoss:  1.81003, VaAcc: 0.3702, VaLoss:  2.46486
 22,  0 | TrAcc: 0.4573, TrLoss:  1.78340, VaAcc: 0.3717, VaLoss:  2.48463
 23,  0 | TrAcc: 0.4530, TrLoss:  1.79109, VaAcc: 0.3668, VaLoss:  2.47642
 24,  0 | TrAcc: 0.4580, TrLoss:  1.77038, VaAcc: 0.3680, VaLoss:  2.47589
 25,  0 | TrAcc: 0.4654, TrLoss:  1.75427, VaAcc: 0.3730, VaLoss:  2.47802
 26,  0 | TrAcc: 0.4613, TrLoss:  1.74877, VaAcc: 0.3739, VaLoss:  2.46030
 27,  0 | TrAcc: 0.4613, TrLoss:  1.75490, VaAcc: 0.3713, VaLoss:  2.46261
 28,  0 | TrAcc: 0.4672, TrLoss:  1.74636, VaAcc: 0.3730, VaLoss:  2.47006
 29,  0 | TrAcc: 0.4674, TrLoss:  1.73429, VaAcc: 0.3715, VaLoss:  2.47108
 30,  0 | TrAcc: 0.4677, TrLoss:  1.72355, VaAcc: 0.3687, VaLoss:  2.46253
 31,  0 | TrAcc: 0.4745, TrLoss:  1.72384, VaAcc: 0.3704, VaLoss:  2.47996
 32,  0 | TrAcc: 0.4695, TrLoss:  1.72856, VaAcc: 0.3687, VaLoss:  2.47824
 33,  0 | TrAcc: 0.4723, TrLoss:  1.70350, VaAcc: 0.3799, VaLoss:  2.46819
 34,  0 | TrAcc: 0.4743, TrLoss:  1.71183, VaAcc: 0.3777, VaLoss:  2.43729
 35,  0 | TrAcc: 0.4806, TrLoss:  1.69136, VaAcc: 0.3795, VaLoss:  2.45564
 36,  0 | TrAcc: 0.4795, TrLoss:  1.69200, VaAcc: 0.3834, VaLoss:  2.45899
 37,  0 | TrAcc: 0.4775, TrLoss:  1.70872, VaAcc: 0.3747, VaLoss:  2.46384
 38,  0 | TrAcc: 0.4817, TrLoss:  1.68532, VaAcc: 0.3853, VaLoss:  2.46728
 39,  0 | TrAcc: 0.4762, TrLoss:  1.68022, VaAcc: 0.3823, VaLoss:  2.47482
 40,  0 | TrAcc: 0.4803, TrLoss:  1.68853, VaAcc: 0.3724, VaLoss:  2.47255
 41,  0 | TrAcc: 0.4799, TrLoss:  1.68687, VaAcc: 0.3810, VaLoss:  2.47300
 42,  0 | TrAcc: 0.4711, TrLoss:  1.70184, VaAcc: 0.3696, VaLoss:  2.48706
 43,  0 | TrAcc: 0.4896, TrLoss:  1.65267, VaAcc: 0.3870, VaLoss:  2.46996
 44,  0 | TrAcc: 0.4832, TrLoss:  1.67397, VaAcc: 0.3834, VaLoss:  2.47011
 45,  0 | TrAcc: 0.4896, TrLoss:  1.65700, VaAcc: 0.3823, VaLoss:  2.46253
 46,  0 | TrAcc: 0.4926, TrLoss:  1.65318, VaAcc: 0.3771, VaLoss:  2.47685
 47,  0 | TrAcc: 0.4895, TrLoss:  1.65155, VaAcc: 0.3840, VaLoss:  2.46240
 48,  0 | TrAcc: 0.4924, TrLoss:  1.64790, VaAcc: 0.3758, VaLoss:  2.46447
 49,  0 | TrAcc: 0.4929, TrLoss:  1.62605, VaAcc: 0.3857, VaLoss:  2.45167
 50,  0 | TrAcc: 0.4846, TrLoss:  1.65337, VaAcc: 0.3823, VaLoss:  2.47441
 51,  0 | TrAcc: 0.4894, TrLoss:  1.64124, VaAcc: 0.3864, VaLoss:  2.46209
 52,  0 | TrAcc: 0.4925, TrLoss:  1.62733, VaAcc: 0.3911, VaLoss:  2.46916
 53,  0 | TrAcc: 0.4934, TrLoss:  1.63044, VaAcc: 0.3961, VaLoss:  2.45303
 54,  0 | TrAcc: 0.4929, TrLoss:  1.62374, VaAcc: 0.3896, VaLoss:  2.46201
 55,  0 | TrAcc: 0.4960, TrLoss:  1.62578, VaAcc: 0.3862, VaLoss:  2.45592
 56,  0 | TrAcc: 0.4956, TrLoss:  1.62483, VaAcc: 0.3948, VaLoss:  2.43988
 57,  0 | TrAcc: 0.4950, TrLoss:  1.61368, VaAcc: 0.3933, VaLoss:  2.44091
 58,  0 | TrAcc: 0.4994, TrLoss:  1.61695, VaAcc: 0.3911, VaLoss:  2.45270
 59,  0 | TrAcc: 0.5037, TrLoss:  1.59742, VaAcc: 0.3890, VaLoss:  2.45530
 60,  0 | TrAcc: 0.5045, TrLoss:  1.59306, VaAcc: 0.3959, VaLoss:  2.45725
 61,  0 | TrAcc: 0.5008, TrLoss:  1.61091, VaAcc: 0.3974, VaLoss:  2.45399
 62,  0 | TrAcc: 0.5073, TrLoss:  1.60049, VaAcc: 0.3903, VaLoss:  2.46266
 63,  0 | TrAcc: 0.5029, TrLoss:  1.59963, VaAcc: 0.3911, VaLoss:  2.46317
 64,  0 | TrAcc: 0.5009, TrLoss:  1.60632, VaAcc: 0.3851, VaLoss:  2.46673
 65,  0 | TrAcc: 0.5102, TrLoss:  1.57880, VaAcc: 0.4090, VaLoss:  2.44332
