{'learning_rate_tau': 10000, 'task_id': 17, 'batchnorm': {'momentum': 0.98, 'modes': [], 'type': 'none', 'tau': 5}, 'learning_rate': 0.02, 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'}}
{'tr': {'minibatch_size': 1000, 'minibatch_mode': True, 'max_truncation': 0, 'in_seq_len': 40}, 'remove_bias': False, 'va': {'minibatch_size': 500, 'minibatch_mode': False, 'max_truncation': 0, 'in_seq_len': 40}, 'dataset': 'timit', 'te': {'minibatch_size': 500, 'minibatch_mode': False, 'max_truncation': 0, 'in_seq_len': 40}}
{'layout': [13, 70, 100, 60], 'weight_type': 'ternary', 'gradient_clip_value': 0.5, 'discrete_acts': ['i', 'c'], 'output_type': 'classification', 'n_bins': 2.0, 'layer_configs': [{'layer_type': 'input'}, {'var_scope': 'lstm_0', 'init_config': {'o': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}, 'i': {'b': 'all_zero', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}}, 'regularization': {'mode': 'none', 'state_zo_prob': 0.05, 'output_zo_prob': 0.01}, 'layer_type': 'lstm'}, {'var_scope': 'lstm_1', 'init_config': {'o': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}, 'i': {'b': 'all_zero', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}}, 'regularization': {'output_zo_prob': 0.01, 'state_zo_prob': 0.05, 'mode': 'none'}, 'layer_type': 'lstm'}, {'var_scope': 'output_layer', 'init_config': {'b': 'all_zero', 'w': 'xavier'}, 'regularization': {'strength': 0.0, 'mode': 'l2'}, 'layer_type': 'fc'}]}
{'save_model': {'enabled': False, 'path': '../tr_models/m_model17'}, 'include_out': False, 'include_pred': False, 'calc_performance_every': 1}

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 17}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['i', 'c'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0131, TrLoss:  4.60178, VaAcc: 0.0185, VaLoss:  4.57949
 69,  0 | TrAcc: 0.4631, TrLoss:  1.75899, VaAcc: 0.3715, VaLoss:  2.54837
 70,  0 | TrAcc: 0.4620, TrLoss:  1.76360, VaAcc: 0.3618, VaLoss:  2.54011
 71,  0 | TrAcc: 0.4597, TrLoss:  1.77545, VaAcc: 0.3648, VaLoss:  2.55575
 72,  0 | TrAcc: 0.4660, TrLoss:  1.75290, VaAcc: 0.3726, VaLoss:  2.53777
 73,  0 | TrAcc: 0.4652, TrLoss:  1.76511, VaAcc: 0.3633, VaLoss:  2.54649
 74,  0 | TrAcc: 0.4669, TrLoss:  1.73330, VaAcc: 0.3668, VaLoss:  2.53940
 75,  0 | TrAcc: 0.4567, TrLoss:  1.77120, VaAcc: 0.3620, VaLoss:  2.53947
 76,  0 | TrAcc: 0.4673, TrLoss:  1.76366, VaAcc: 0.3687, VaLoss:  2.54620
 77,  0 | TrAcc: 0.4686, TrLoss:  1.75607, VaAcc: 0.3708, VaLoss:  2.54160
 78,  0 | TrAcc: 0.4599, TrLoss:  1.76157, VaAcc: 0.3715, VaLoss:  2.54009
 79,  0 | TrAcc: 0.4649, TrLoss:  1.77224, VaAcc: 0.3652, VaLoss:  2.56002
 80,  0 | TrAcc: 0.4664, TrLoss:  1.76006, VaAcc: 0.3633, VaLoss:  2.55581
 81,  0 | TrAcc: 0.4615, TrLoss:  1.76200, VaAcc: 0.3676, VaLoss:  2.54703
 82,  0 | TrAcc: 0.4649, TrLoss:  1.74324, VaAcc: 0.3642, VaLoss:  2.56009
 83,  0 | TrAcc: 0.4642, TrLoss:  1.76768, VaAcc: 0.3650, VaLoss:  2.55221
 84,  0 | TrAcc: 0.4634, TrLoss:  1.76749, VaAcc: 0.3616, VaLoss:  2.56283
 85,  0 | TrAcc: 0.4653, TrLoss:  1.75245, VaAcc: 0.3663, VaLoss:  2.55498
 86,  0 | TrAcc: 0.4741, TrLoss:  1.72192, VaAcc: 0.3713, VaLoss:  2.55512
 87,  0 | TrAcc: 0.4618, TrLoss:  1.76340, VaAcc: 0.3650, VaLoss:  2.56031
 88,  0 | TrAcc: 0.4607, TrLoss:  1.76306, VaAcc: 0.3568, VaLoss:  2.56843
 89,  0 | TrAcc: 0.4613, TrLoss:  1.75280, VaAcc: 0.3577, VaLoss:  2.55895
 90,  0 | TrAcc: 0.4643, TrLoss:  1.77022, VaAcc: 0.3652, VaLoss:  2.57258
 91,  0 | TrAcc: 0.4644, TrLoss:  1.75717, VaAcc: 0.3702, VaLoss:  2.55814
 92,  0 | TrAcc: 0.4691, TrLoss:  1.73073, VaAcc: 0.3648, VaLoss:  2.55418
 93,  0 | TrAcc: 0.4658, TrLoss:  1.74548, VaAcc: 0.3549, VaLoss:  2.57076
 94,  0 | TrAcc: 0.4588, TrLoss:  1.77481, VaAcc: 0.3618, VaLoss:  2.57532
 95,  0 | TrAcc: 0.4714, TrLoss:  1.73449, VaAcc: 0.3592, VaLoss:  2.55983
 96,  0 | TrAcc: 0.4693, TrLoss:  1.72765, VaAcc: 0.3538, VaLoss:  2.57805
 97,  0 | TrAcc: 0.4689, TrLoss:  1.73496, VaAcc: 0.3590, VaLoss:  2.56395
 98,  0 | TrAcc: 0.4639, TrLoss:  1.75346, VaAcc: 0.3514, VaLoss:  2.57430
 99,  0 | TrAcc: 0.4663, TrLoss:  1.74561, VaAcc: 0.3659, VaLoss:  2.57011

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 17}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['i', 'c'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0152, TrLoss:  4.61247, VaAcc: 0.0157, VaLoss:  4.60782
  1,  0 | TrAcc: 0.2868, TrLoss:  2.62494, VaAcc: 0.2346, VaLoss:  2.87557
  2,  0 | TrAcc: 0.3340, TrLoss:  2.36173, VaAcc: 0.2762, VaLoss:  2.68606
  3,  0 | TrAcc: 0.3513, TrLoss:  2.23888, VaAcc: 0.3038, VaLoss:  2.59451
  4,  0 | TrAcc: 0.3553, TrLoss:  2.21437, VaAcc: 0.3165, VaLoss:  2.58853
  5,  0 | TrAcc: 0.3570, TrLoss:  2.17950, VaAcc: 0.3161, VaLoss:  2.60525
  6,  0 | TrAcc: 0.3753, TrLoss:  2.12976, VaAcc: 0.3226, VaLoss:  2.56142
  7,  0 | TrAcc: 0.3885, TrLoss:  2.07396, VaAcc: 0.3260, VaLoss:  2.55436
  8,  0 | TrAcc: 0.3976, TrLoss:  2.03082, VaAcc: 0.3284, VaLoss:  2.52412
  9,  0 | TrAcc: 0.3998, TrLoss:  2.04319, VaAcc: 0.3359, VaLoss:  2.53007
 10,  0 | TrAcc: 0.4033, TrLoss:  2.00739, VaAcc: 0.3355, VaLoss:  2.52011
 11,  0 | TrAcc: 0.4072, TrLoss:  1.99657, VaAcc: 0.3370, VaLoss:  2.51679
 12,  0 | TrAcc: 0.4051, TrLoss:  1.97200, VaAcc: 0.3417, VaLoss:  2.51353
 13,  0 | TrAcc: 0.4116, TrLoss:  1.97482, VaAcc: 0.3409, VaLoss:  2.51531
 14,  0 | TrAcc: 0.4064, TrLoss:  1.96943, VaAcc: 0.3510, VaLoss:  2.52999
 15,  0 | TrAcc: 0.4138, TrLoss:  1.96893, VaAcc: 0.3495, VaLoss:  2.51341
 16,  0 | TrAcc: 0.4207, TrLoss:  1.95213, VaAcc: 0.3527, VaLoss:  2.52345
 17,  0 | TrAcc: 0.4254, TrLoss:  1.92715, VaAcc: 0.3473, VaLoss:  2.51516
 18,  0 | TrAcc: 0.4281, TrLoss:  1.90954, VaAcc: 0.3542, VaLoss:  2.53183
 19,  0 | TrAcc: 0.4238, TrLoss:  1.91827, VaAcc: 0.3458, VaLoss:  2.50914
 20,  0 | TrAcc: 0.4276, TrLoss:  1.90991, VaAcc: 0.3568, VaLoss:  2.50360
 21,  0 | TrAcc: 0.4304, TrLoss:  1.88615, VaAcc: 0.3648, VaLoss:  2.50113
 22,  0 | TrAcc: 0.4297, TrLoss:  1.90197, VaAcc: 0.3536, VaLoss:  2.51066
 23,  0 | TrAcc: 0.4265, TrLoss:  1.89654, VaAcc: 0.3502, VaLoss:  2.51266
 24,  0 | TrAcc: 0.4402, TrLoss:  1.86227, VaAcc: 0.3618, VaLoss:  2.48811
 25,  0 | TrAcc: 0.4335, TrLoss:  1.88603, VaAcc: 0.3566, VaLoss:  2.51057
 26,  0 | TrAcc: 0.4363, TrLoss:  1.88173, VaAcc: 0.3599, VaLoss:  2.51218
 27,  0 | TrAcc: 0.4345, TrLoss:  1.86411, VaAcc: 0.3553, VaLoss:  2.51927
 28,  0 | TrAcc: 0.4355, TrLoss:  1.85611, VaAcc: 0.3637, VaLoss:  2.51120
 29,  0 | TrAcc: 0.4406, TrLoss:  1.84945, VaAcc: 0.3551, VaLoss:  2.51193
 30,  0 | TrAcc: 0.4351, TrLoss:  1.87486, VaAcc: 0.3586, VaLoss:  2.51747
 31,  0 | TrAcc: 0.4343, TrLoss:  1.86108, VaAcc: 0.3622, VaLoss:  2.50857
 32,  0 | TrAcc: 0.4401, TrLoss:  1.84611, VaAcc: 0.3614, VaLoss:  2.51379
 33,  0 | TrAcc: 0.4452, TrLoss:  1.84075, VaAcc: 0.3648, VaLoss:  2.51327
 34,  0 | TrAcc: 0.4385, TrLoss:  1.84890, VaAcc: 0.3551, VaLoss:  2.52112
 35,  0 | TrAcc: 0.4415, TrLoss:  1.84100, VaAcc: 0.3622, VaLoss:  2.51593
 36,  0 | TrAcc: 0.4499, TrLoss:  1.82909, VaAcc: 0.3737, VaLoss:  2.50821
 37,  0 | TrAcc: 0.4469, TrLoss:  1.82469, VaAcc: 0.3732, VaLoss:  2.50208
 38,  0 | TrAcc: 0.4460, TrLoss:  1.83778, VaAcc: 0.3762, VaLoss:  2.50786
 39,  0 | TrAcc: 0.4500, TrLoss:  1.81640, VaAcc: 0.3726, VaLoss:  2.51064
 40,  0 | TrAcc: 0.4425, TrLoss:  1.84048, VaAcc: 0.3549, VaLoss:  2.52280
 41,  0 | TrAcc: 0.4438, TrLoss:  1.84199, VaAcc: 0.3683, VaLoss:  2.51466
 42,  0 | TrAcc: 0.4475, TrLoss:  1.81331, VaAcc: 0.3564, VaLoss:  2.52960
 43,  0 | TrAcc: 0.4483, TrLoss:  1.81844, VaAcc: 0.3680, VaLoss:  2.52480
 44,  0 | TrAcc: 0.4492, TrLoss:  1.81091, VaAcc: 0.3657, VaLoss:  2.52068
 45,  0 | TrAcc: 0.4532, TrLoss:  1.79741, VaAcc: 0.3583, VaLoss:  2.52535
 46,  0 | TrAcc: 0.4488, TrLoss:  1.82370, VaAcc: 0.3551, VaLoss:  2.53459
 47,  0 | TrAcc: 0.4493, TrLoss:  1.80556, VaAcc: 0.3629, VaLoss:  2.53214
 48,  0 | TrAcc: 0.4516, TrLoss:  1.79590, VaAcc: 0.3659, VaLoss:  2.53173
 49,  0 | TrAcc: 0.4498, TrLoss:  1.80487, VaAcc: 0.3579, VaLoss:  2.53278
 50,  0 | TrAcc: 0.4475, TrLoss:  1.80629, VaAcc: 0.3676, VaLoss:  2.53224
 51,  0 | TrAcc: 0.4460, TrLoss:  1.81796, VaAcc: 0.3730, VaLoss:  2.51668
 52,  0 | TrAcc: 0.4508, TrLoss:  1.80242, VaAcc: 0.3629, VaLoss:  2.51822
 53,  0 | TrAcc: 0.4556, TrLoss:  1.79176, VaAcc: 0.3670, VaLoss:  2.52331
 54,  0 | TrAcc: 0.4568, TrLoss:  1.78786, VaAcc: 0.3642, VaLoss:  2.53336
 55,  0 | TrAcc: 0.4500, TrLoss:  1.80190, VaAcc: 0.3637, VaLoss:  2.53769
 56,  0 | TrAcc: 0.4538, TrLoss:  1.80283, VaAcc: 0.3627, VaLoss:  2.53471
 57,  0 | TrAcc: 0.4553, TrLoss:  1.78988, VaAcc: 0.3663, VaLoss:  2.54332
 58,  0 | TrAcc: 0.4539, TrLoss:  1.78658, VaAcc: 0.3659, VaLoss:  2.52387
 59,  0 | TrAcc: 0.4563, TrLoss:  1.77990, VaAcc: 0.3721, VaLoss:  2.53917
 60,  0 | TrAcc: 0.4525, TrLoss:  1.78561, VaAcc: 0.3618, VaLoss:  2.53587
 61,  0 | TrAcc: 0.4543, TrLoss:  1.79151, VaAcc: 0.3693, VaLoss:  2.52006
 62,  0 | TrAcc: 0.4492, TrLoss:  1.79662, VaAcc: 0.3614, VaLoss:  2.52703
 63,  0 | TrAcc: 0.4544, TrLoss:  1.79909, VaAcc: 0.3687, VaLoss:  2.53248
 64,  0 | TrAcc: 0.4584, TrLoss:  1.78707, VaAcc: 0.3706, VaLoss:  2.52587
