{'learning_rate': 0.02, 'learning_rate_tau': 10000, 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'}, 'task_id': 13, 'batchnorm': {'momentum': 0.98, 'modes': [], 'type': 'none', 'tau': 5}}
{'tr': {'in_seq_len': 40, 'minibatch_mode': True, 'minibatch_size': 1000, 'max_truncation': 0}, 'va': {'in_seq_len': 40, 'minibatch_mode': False, 'minibatch_size': 500, 'max_truncation': 0}, 'remove_bias': False, 'te': {'in_seq_len': 40, 'minibatch_mode': False, 'minibatch_size': 500, 'max_truncation': 0}, 'dataset': 'timit'}
{'discrete_acts': ['o'], 'gradient_clip_value': 0.5, 'output_type': 'classification', 'n_bins': 2.0, 'weight_type': 'ternary', 'layer_configs': [{'layer_type': 'input'}, {'layer_type': 'lstm', 'init_config': {'o': {'b': 'all_zero', 'w': 'xavier'}, 'i': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}}, 'var_scope': 'lstm_0', 'regularization': {'mode': 'none', 'output_zo_prob': 0.01, 'state_zo_prob': 0.05}}, {'init_config': {'o': {'b': 'all_zero', 'w': 'xavier'}, 'i': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}}, 'layer_type': 'lstm', 'var_scope': 'lstm_1', 'regularization': {'mode': 'none', 'output_zo_prob': 0.01, 'state_zo_prob': 0.05}}, {'init_config': {'b': 'all_zero', 'w': 'xavier'}, 'layer_type': 'fc', 'var_scope': 'output_layer', 'regularization': {'strength': 0.0, 'mode': 'l2'}}], 'layout': [13, 70, 100, 60]}
{'include_out': False, 'include_pred': False, 'calc_performance_every': 1, 'save_model': {'enabled': False, 'path': '../tr_models/m_model13'}}

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 13}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['o'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0158, TrLoss:  4.58315, VaAcc: 0.0162, VaLoss:  4.57444
 40,  0 | TrAcc: 0.4699, TrLoss:  1.72599, VaAcc: 0.3834, VaLoss:  2.47526
 41,  0 | TrAcc: 0.4675, TrLoss:  1.73207, VaAcc: 0.3838, VaLoss:  2.50112
 42,  0 | TrAcc: 0.4699, TrLoss:  1.72944, VaAcc: 0.3788, VaLoss:  2.49306
 43,  0 | TrAcc: 0.4667, TrLoss:  1.75353, VaAcc: 0.3680, VaLoss:  2.52215
 44,  0 | TrAcc: 0.4676, TrLoss:  1.74204, VaAcc: 0.3724, VaLoss:  2.50824
 45,  0 | TrAcc: 0.4750, TrLoss:  1.71055, VaAcc: 0.3683, VaLoss:  2.49433
 46,  0 | TrAcc: 0.4668, TrLoss:  1.72960, VaAcc: 0.3777, VaLoss:  2.49583
 47,  0 | TrAcc: 0.4731, TrLoss:  1.71122, VaAcc: 0.3708, VaLoss:  2.50205
 48,  0 | TrAcc: 0.4651, TrLoss:  1.74007, VaAcc: 0.3758, VaLoss:  2.50745
 49,  0 | TrAcc: 0.4719, TrLoss:  1.71985, VaAcc: 0.3739, VaLoss:  2.49638
 50,  0 | TrAcc: 0.4825, TrLoss:  1.68464, VaAcc: 0.3698, VaLoss:  2.49682
 51,  0 | TrAcc: 0.4739, TrLoss:  1.70390, VaAcc: 0.3737, VaLoss:  2.50763
 52,  0 | TrAcc: 0.4691, TrLoss:  1.72093, VaAcc: 0.3773, VaLoss:  2.50633
 53,  0 | TrAcc: 0.4766, TrLoss:  1.69974, VaAcc: 0.3797, VaLoss:  2.48900
 54,  0 | TrAcc: 0.4805, TrLoss:  1.69093, VaAcc: 0.3777, VaLoss:  2.48924
 55,  0 | TrAcc: 0.4738, TrLoss:  1.70496, VaAcc: 0.3857, VaLoss:  2.48083
 56,  0 | TrAcc: 0.4711, TrLoss:  1.70903, VaAcc: 0.3773, VaLoss:  2.49909
 57,  0 | TrAcc: 0.4825, TrLoss:  1.69244, VaAcc: 0.3760, VaLoss:  2.49689
 58,  0 | TrAcc: 0.4788, TrLoss:  1.69116, VaAcc: 0.3739, VaLoss:  2.49856
 59,  0 | TrAcc: 0.4745, TrLoss:  1.70136, VaAcc: 0.3842, VaLoss:  2.50471
 60,  0 | TrAcc: 0.4816, TrLoss:  1.67594, VaAcc: 0.3760, VaLoss:  2.50434
 61,  0 | TrAcc: 0.4794, TrLoss:  1.68807, VaAcc: 0.3849, VaLoss:  2.51535
 62,  0 | TrAcc: 0.4754, TrLoss:  1.68551, VaAcc: 0.3797, VaLoss:  2.49771
 63,  0 | TrAcc: 0.4771, TrLoss:  1.70996, VaAcc: 0.3708, VaLoss:  2.52423
 64,  0 | TrAcc: 0.4768, TrLoss:  1.70242, VaAcc: 0.3708, VaLoss:  2.54132
 65,  0 | TrAcc: 0.4765, TrLoss:  1.70504, VaAcc: 0.3732, VaLoss:  2.54352
 66,  0 | TrAcc: 0.4734, TrLoss:  1.70870, VaAcc: 0.3698, VaLoss:  2.52867
 67,  0 | TrAcc: 0.4805, TrLoss:  1.69196, VaAcc: 0.3717, VaLoss:  2.52454
 68,  0 | TrAcc: 0.4732, TrLoss:  1.70540, VaAcc: 0.3808, VaLoss:  2.50577
 69,  0 | TrAcc: 0.4803, TrLoss:  1.67534, VaAcc: 0.3793, VaLoss:  2.51435
 70,  0 | TrAcc: 0.4860, TrLoss:  1.65781, VaAcc: 0.3713, VaLoss:  2.52675
 71,  0 | TrAcc: 0.4841, TrLoss:  1.67330, VaAcc: 0.3749, VaLoss:  2.53443
 72,  0 | TrAcc: 0.4849, TrLoss:  1.67087, VaAcc: 0.3754, VaLoss:  2.51413
 73,  0 | TrAcc: 0.4726, TrLoss:  1.70081, VaAcc: 0.3732, VaLoss:  2.53636
 74,  0 | TrAcc: 0.4788, TrLoss:  1.67252, VaAcc: 0.3732, VaLoss:  2.53746
 75,  0 | TrAcc: 0.4825, TrLoss:  1.67529, VaAcc: 0.3719, VaLoss:  2.52333
 76,  0 | TrAcc: 0.4830, TrLoss:  1.67315, VaAcc: 0.3760, VaLoss:  2.51764
 77,  0 | TrAcc: 0.4854, TrLoss:  1.67887, VaAcc: 0.3767, VaLoss:  2.54275
 78,  0 | TrAcc: 0.4831, TrLoss:  1.66186, VaAcc: 0.3831, VaLoss:  2.51933
 79,  0 | TrAcc: 0.4934, TrLoss:  1.64889, VaAcc: 0.3713, VaLoss:  2.52614
 80,  0 | TrAcc: 0.4863, TrLoss:  1.65078, VaAcc: 0.3786, VaLoss:  2.52376
 81,  0 | TrAcc: 0.4870, TrLoss:  1.65291, VaAcc: 0.3808, VaLoss:  2.53102
 82,  0 | TrAcc: 0.4933, TrLoss:  1.62177, VaAcc: 0.3726, VaLoss:  2.53484
 83,  0 | TrAcc: 0.4822, TrLoss:  1.66672, VaAcc: 0.3799, VaLoss:  2.52472
 84,  0 | TrAcc: 0.4829, TrLoss:  1.67100, VaAcc: 0.3838, VaLoss:  2.52475
 85,  0 | TrAcc: 0.4906, TrLoss:  1.64958, VaAcc: 0.3745, VaLoss:  2.52161
 86,  0 | TrAcc: 0.4958, TrLoss:  1.64294, VaAcc: 0.3773, VaLoss:  2.52030
 87,  0 | TrAcc: 0.4883, TrLoss:  1.64824, VaAcc: 0.3814, VaLoss:  2.52634
 88,  0 | TrAcc: 0.4933, TrLoss:  1.63857, VaAcc: 0.3737, VaLoss:  2.52562
 89,  0 | TrAcc: 0.4902, TrLoss:  1.64310, VaAcc: 0.3745, VaLoss:  2.53602
 90,  0 | TrAcc: 0.4945, TrLoss:  1.64410, VaAcc: 0.3846, VaLoss:  2.53159
 91,  0 | TrAcc: 0.4848, TrLoss:  1.64778, VaAcc: 0.3674, VaLoss:  2.53960
 92,  0 | TrAcc: 0.4883, TrLoss:  1.65276, VaAcc: 0.3665, VaLoss:  2.54414
 93,  0 | TrAcc: 0.4957, TrLoss:  1.63131, VaAcc: 0.3689, VaLoss:  2.54464
 94,  0 | TrAcc: 0.4884, TrLoss:  1.64911, VaAcc: 0.3700, VaLoss:  2.55110
 95,  0 | TrAcc: 0.4967, TrLoss:  1.63466, VaAcc: 0.3721, VaLoss:  2.53856
 96,  0 | TrAcc: 0.4934, TrLoss:  1.62408, VaAcc: 0.3767, VaLoss:  2.53465
 97,  0 | TrAcc: 0.4914, TrLoss:  1.63298, VaAcc: 0.3777, VaLoss:  2.52713
 98,  0 | TrAcc: 0.4930, TrLoss:  1.62566, VaAcc: 0.3743, VaLoss:  2.53160
 99,  0 | TrAcc: 0.5019, TrLoss:  1.61930, VaAcc: 0.3821, VaLoss:  2.51849

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 13}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['o'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0174, TrLoss:  4.55329, VaAcc: 0.0179, VaLoss:  4.59738
  1,  0 | TrAcc: 0.2615, TrLoss:  2.73751, VaAcc: 0.2214, VaLoss:  2.95456
  2,  0 | TrAcc: 0.2972, TrLoss:  2.47700, VaAcc: 0.2549, VaLoss:  2.79500
  3,  0 | TrAcc: 0.3258, TrLoss:  2.33892, VaAcc: 0.2738, VaLoss:  2.72286
  4,  0 | TrAcc: 0.3330, TrLoss:  2.28632, VaAcc: 0.2960, VaLoss:  2.68641
  5,  0 | TrAcc: 0.3525, TrLoss:  2.21694, VaAcc: 0.2881, VaLoss:  2.68046
  6,  0 | TrAcc: 0.3504, TrLoss:  2.21086, VaAcc: 0.2947, VaLoss:  2.66787
  7,  0 | TrAcc: 0.3625, TrLoss:  2.15708, VaAcc: 0.3081, VaLoss:  2.66952
  8,  0 | TrAcc: 0.3666, TrLoss:  2.14607, VaAcc: 0.3064, VaLoss:  2.65068
  9,  0 | TrAcc: 0.3733, TrLoss:  2.12454, VaAcc: 0.3139, VaLoss:  2.63691
 10,  0 | TrAcc: 0.3834, TrLoss:  2.06699, VaAcc: 0.3124, VaLoss:  2.61851
 11,  0 | TrAcc: 0.3855, TrLoss:  2.07751, VaAcc: 0.3118, VaLoss:  2.64109
 12,  0 | TrAcc: 0.3882, TrLoss:  2.06903, VaAcc: 0.3169, VaLoss:  2.63270
 13,  0 | TrAcc: 0.3951, TrLoss:  2.03253, VaAcc: 0.3256, VaLoss:  2.60301
 14,  0 | TrAcc: 0.3967, TrLoss:  2.02244, VaAcc: 0.3277, VaLoss:  2.61124
 15,  0 | TrAcc: 0.4036, TrLoss:  1.98477, VaAcc: 0.3247, VaLoss:  2.60853
 16,  0 | TrAcc: 0.4059, TrLoss:  1.98105, VaAcc: 0.3303, VaLoss:  2.60186
 17,  0 | TrAcc: 0.4180, TrLoss:  1.92719, VaAcc: 0.3297, VaLoss:  2.58238
 18,  0 | TrAcc: 0.4128, TrLoss:  1.95738, VaAcc: 0.3247, VaLoss:  2.60206
 19,  0 | TrAcc: 0.4127, TrLoss:  1.93063, VaAcc: 0.3383, VaLoss:  2.58693
 20,  0 | TrAcc: 0.4243, TrLoss:  1.92530, VaAcc: 0.3489, VaLoss:  2.55290
 21,  0 | TrAcc: 0.4271, TrLoss:  1.89279, VaAcc: 0.3497, VaLoss:  2.56832
 22,  0 | TrAcc: 0.4235, TrLoss:  1.91277, VaAcc: 0.3407, VaLoss:  2.55017
 23,  0 | TrAcc: 0.4359, TrLoss:  1.86307, VaAcc: 0.3417, VaLoss:  2.54828
 24,  0 | TrAcc: 0.4337, TrLoss:  1.85922, VaAcc: 0.3545, VaLoss:  2.55451
 25,  0 | TrAcc: 0.4313, TrLoss:  1.86876, VaAcc: 0.3536, VaLoss:  2.54225
 26,  0 | TrAcc: 0.4352, TrLoss:  1.85657, VaAcc: 0.3404, VaLoss:  2.56376
 27,  0 | TrAcc: 0.4385, TrLoss:  1.87102, VaAcc: 0.3465, VaLoss:  2.56436
 28,  0 | TrAcc: 0.4420, TrLoss:  1.83414, VaAcc: 0.3517, VaLoss:  2.55811
 29,  0 | TrAcc: 0.4460, TrLoss:  1.83053, VaAcc: 0.3489, VaLoss:  2.56067
 30,  0 | TrAcc: 0.4434, TrLoss:  1.82273, VaAcc: 0.3601, VaLoss:  2.55438
 31,  0 | TrAcc: 0.4431, TrLoss:  1.83869, VaAcc: 0.3564, VaLoss:  2.55593
 32,  0 | TrAcc: 0.4451, TrLoss:  1.82238, VaAcc: 0.3590, VaLoss:  2.55709
 33,  0 | TrAcc: 0.4456, TrLoss:  1.81920, VaAcc: 0.3571, VaLoss:  2.56427
 34,  0 | TrAcc: 0.4430, TrLoss:  1.83271, VaAcc: 0.3571, VaLoss:  2.55413
 35,  0 | TrAcc: 0.4497, TrLoss:  1.81817, VaAcc: 0.3508, VaLoss:  2.55472
 36,  0 | TrAcc: 0.4458, TrLoss:  1.81825, VaAcc: 0.3596, VaLoss:  2.55053
 37,  0 | TrAcc: 0.4461, TrLoss:  1.81574, VaAcc: 0.3644, VaLoss:  2.54958
 38,  0 | TrAcc: 0.4520, TrLoss:  1.79784, VaAcc: 0.3609, VaLoss:  2.55704
 39,  0 | TrAcc: 0.4548, TrLoss:  1.78923, VaAcc: 0.3542, VaLoss:  2.56939
 40,  0 | TrAcc: 0.4475, TrLoss:  1.79704, VaAcc: 0.3665, VaLoss:  2.56951
 41,  0 | TrAcc: 0.4589, TrLoss:  1.78072, VaAcc: 0.3482, VaLoss:  2.56983
 42,  0 | TrAcc: 0.4578, TrLoss:  1.77514, VaAcc: 0.3575, VaLoss:  2.55365
 43,  0 | TrAcc: 0.4563, TrLoss:  1.77153, VaAcc: 0.3717, VaLoss:  2.53595
 44,  0 | TrAcc: 0.4604, TrLoss:  1.76779, VaAcc: 0.3627, VaLoss:  2.55642
 45,  0 | TrAcc: 0.4648, TrLoss:  1.77168, VaAcc: 0.3627, VaLoss:  2.55876
 46,  0 | TrAcc: 0.4638, TrLoss:  1.75682, VaAcc: 0.3532, VaLoss:  2.56058
 47,  0 | TrAcc: 0.4672, TrLoss:  1.75584, VaAcc: 0.3737, VaLoss:  2.53371
 48,  0 | TrAcc: 0.4680, TrLoss:  1.74179, VaAcc: 0.3812, VaLoss:  2.52877
 49,  0 | TrAcc: 0.4641, TrLoss:  1.75023, VaAcc: 0.3566, VaLoss:  2.54225
 50,  0 | TrAcc: 0.4585, TrLoss:  1.75497, VaAcc: 0.3540, VaLoss:  2.54899
 51,  0 | TrAcc: 0.4554, TrLoss:  1.76723, VaAcc: 0.3633, VaLoss:  2.54153
 52,  0 | TrAcc: 0.4623, TrLoss:  1.76841, VaAcc: 0.3657, VaLoss:  2.54857
 53,  0 | TrAcc: 0.4710, TrLoss:  1.72885, VaAcc: 0.3687, VaLoss:  2.56220
 54,  0 | TrAcc: 0.4641, TrLoss:  1.74902, VaAcc: 0.3510, VaLoss:  2.55648
 55,  0 | TrAcc: 0.4703, TrLoss:  1.72818, VaAcc: 0.3769, VaLoss:  2.53816
 56,  0 | TrAcc: 0.4698, TrLoss:  1.73555, VaAcc: 0.3594, VaLoss:  2.55540
 57,  0 | TrAcc: 0.4663, TrLoss:  1.73423, VaAcc: 0.3698, VaLoss:  2.54889
 58,  0 | TrAcc: 0.4749, TrLoss:  1.70537, VaAcc: 0.3616, VaLoss:  2.54697
 59,  0 | TrAcc: 0.4668, TrLoss:  1.73377, VaAcc: 0.3592, VaLoss:  2.56047
 60,  0 | TrAcc: 0.4610, TrLoss:  1.74324, VaAcc: 0.3659, VaLoss:  2.55058
 61,  0 | TrAcc: 0.4720, TrLoss:  1.71455, VaAcc: 0.3687, VaLoss:  2.54453
 62,  0 | TrAcc: 0.4729, TrLoss:  1.72538, VaAcc: 0.3655, VaLoss:  2.54985
 63,  0 | TrAcc: 0.4663, TrLoss:  1.72841, VaAcc: 0.3644, VaLoss:  2.55082
 64,  0 | TrAcc: 0.4716, TrLoss:  1.70974, VaAcc: 0.3676, VaLoss:  2.54412
 65,  0 | TrAcc: 0.4725, TrLoss:  1.70460, VaAcc: 0.3596, VaLoss:  2.55532
